,created_at,id,health,politics,emotions,full_text,full_text_tokenize,clean_full_text,clean_full_text_tokenized,porter_lamtizer_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Tue Oct 20 00:56:34 +0000 2020,1.31836E+18,0,0,0,@CryptoWhale COVID-19 was supposed gone Easter recall.,"['@CryptoWhale', 'COVID', '-', '19', 'was', 'supposed', 'gone', 'Easter', 'recall', '.']", COVID19 was supposed gone Easter recall,"['COVID', 'gone', 'Easter']","covid,gone,easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Tue Oct 20 00:56:34 +0000 2020,1.31836E+18,0,0,0,"@OnlyLight16 @1Realnatalee @comeplaymovie ""NoBoDy'S mAkInG yOu!"" Nobody's making you the hospital you get COVID, either. just stay home.","['@OnlyLight16', '@1Realnatalee', '@comeplaymovie', '""', ""NoBoDy'S"", 'mAkInG', 'yOu', '!', '""', ""Nobody's"", 'making', 'you', 'the', 'hospital', 'you', 'get', 'COVID', ',', 'either', '.', 'just', 'stay', 'home', '.']",   NoBoDyS mAkInG yOu Nobodys making you the hospital you get COVID either just stay home,"[""NoBoDy'S"", ""Nobody's"", 'hospital', 'get', 'COVID', 'either', 'home']","nobody',nobody',hospit,get,covid,either,home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Tue Oct 20 00:56:33 +0000 2020,1.31836E+18,1,0,1,close friends dad died from covid. fuck you for thinking disneyland this god damn important. fuck you https://t.co/NfUH46SOsA,"['close', 'friends', 'dad', 'died', 'from', 'covid', '.', 'fuck', 'you', 'for', 'thinking', 'disneyland', 'this', 'god', 'damn', 'important', '.', 'fuck', 'you', 'https://t.co/NfUH46SOsA']",close friends dad died from covid fuck you for thinking disneyland this god damn important fuck you ,"['close', 'friends', 'fuck', 'god', 'fuck']","close,friend,fuck,god,fuck",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Tue Oct 20 00:56:33 +0000 2020,1.31836E+18,0,1,1,@realDonaldTrump Look this super spreader event. Only cares himself hopefully they keep their Covid the republicans,"['@realDonaldTrump', 'Look', 'this', 'super', 'spreader', 'event', '.', 'Only', 'cares', 'himself', 'hopefully', 'they', 'keep', 'their', 'Covid', 'the', 'republicans']", Look this super spreader event Only cares himself hopefully they keep their Covid the republicans,"['Look', 'event', 'Only', 'cares', 'hopefully', 'keep', 'Covid']","look,event,onli,care,hope,keep,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Tue Oct 20 00:56:33 +0000 2020,1.31836E+18,1,0,1,@GBDaly @CNN @MSNBC @SWAtlasHoover @Twitter @jack @Facebook @FACEBOOKOWNER @RealWalkAway @FoxNews did masks work China They have worn them prior Covid.......,"['@GBDaly', '@CNN', '@MSNBC', '@SWAtlasHoover', '@Twitter', '@jack', '@Facebook', '@FACEBOOKOWNER', '@RealWalkAway', '@FoxNews', 'did', 'masks', 'work', 'China', 'They', 'have', 'worn', 'them', 'prior', 'Covid', '.', '.', '.', '.', '.', '.', '.']",          did masks work China They have worn them prior Covid,"['work', 'China', 'worn', 'prior', 'Covid']","work,china,worn,prior,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Tue Oct 20 00:56:33 +0000 2020,1.31836E+18,0,0,0,"@derekfirth1 @perreaux Not arguing that there aren’t consequences. But we’re the midst unprecedented health crisis. can’t business usual. won’t return normalcy for some time. Minnesota, when sports were played outdoors What then? https://t.co/20g3pplHBS https://t.co/lOAV1NhJPe","['@derekfirth1', '@perreaux', 'Not', 'arguing', 'that', 'there', 'aren', '’', 't', 'consequences', '.', 'But', 'we', '’', 're', 'the', 'midst', 'unprecedented', 'health', 'crisis', '.', 'can', '’', 't', 'business', 'usual', '.', 'won', '’', 't', 'return', 'normalcy', 'for', 'some', 'time', '.', 'Minnesota', ',', 'when', 'sports', 'were', 'played', 'outdoors', 'What', 'then', '?', 'https://t.co/20g3pplHBS', 'https://t.co/lOAV1NhJPe']",  Not arguing that there arent consequences But were the midst unprecedented health crisis cant business usual wont return normalcy for some time Minnesota when sports were played outdoors What then  ,"['Not', 'But', 'unprecedented', 'crisis', 'business', 'usual', 'Minnesota', 'played', 'What']","not,but,unpreced,crisi,busi,usual,minnesota,play,what",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Tue Oct 20 00:56:33 +0000 2020,1.31836E+18,0,0,1,"have maintained our team huddle through COVID, changing virtual! It’s been Great way stay touch with each other! #IIPW #lifeofanIP https://t.co/fyUdcgQv5a","['have', 'maintained', 'our', 'team', 'huddle', 'through', 'COVID', ',', 'changing', 'virtual', '!', 'It', '’', 's', 'been', 'Great', 'way', 'stay', 'touch', 'with', 'each', 'other', '!', '#IIPW', '#lifeofanIP', 'https://t.co/fyUdcgQv5a']",have maintained our team huddle through COVID changing virtual Its been Great way stay touch with each other IIPW lifeofanIP ,"['huddle', 'COVID', 'changing', 'virtual', 'Great', 'way']","huddl,covid,chang,virtual,great,way",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Tue Oct 20 00:56:33 +0000 2020,1.31836E+18,0,0,0,@eastofthewood @GeorgeWept @Goss30Goss @DannyTempleton9 course under tremendous pressure due Covid they had reverse this. But this how they started: https://t.co/YaUmLSu9gh,"['@eastofthewood', '@GeorgeWept', '@Goss30Goss', '@DannyTempleton9', 'course', 'under', 'tremendous', 'pressure', 'due', 'Covid', 'they', 'had', 'reverse', 'this', '.', 'But', 'this', 'how', 'they', 'started', ':', 'https://t.co/YaUmLSu9gh']",    course under tremendous pressure due Covid they had reverse this But this how they started ,"['pressure', 'Covid', 'But']","pressur,covid,but",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Tue Oct 20 00:56:33 +0000 2020,1.31836E+18,0,1,1,"@HARRISFAULKNER @debates Forget the damn debates. Socialism/Communism has already begun, with Covid-19 and mask mandates, and lockdowns. want free country back. God help this scary. Vote Trump. Wake America. Vote Republican. Democrats are corrupt and evil","['@HARRISFAULKNER', '@debates', 'Forget', 'the', 'damn', 'debates', '.', 'Socialism', '/', 'Communism', 'has', 'already', 'begun', ',', 'with', 'Covid', '-', '19', 'and', 'mask', 'mandates', ',', 'and', 'lockdowns', '.', 'want', 'free', 'country', 'back', '.', 'God', 'help', 'this', 'scary', '.', 'Vote', 'Trump', '.', 'Wake', 'America', '.', 'Vote', 'Republican', '.', 'Democrats', 'are', 'corrupt', 'and', 'evil']",  Forget the damn debates SocialismCommunism has already begun with Covid19 and mask mandates and lockdowns want free country back God help this scary Vote Trump Wake America Vote Republican Democrats are corrupt and evil,"['Forget', 'Communism', 'Covid', 'lockdowns', 'want', 'free', 'back', 'God', 'Vote', 'Trump', 'Wake', 'Vote', 'Republican', 'Democrats', 'evil']","forget,commun,covid,lockdown,want,free,back,god,vote,trump,wake,vote,republican,democrat,evil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Tue Oct 20 00:56:32 +0000 2020,1.31836E+18,0,1,0,#ENDSARS protest: Nigeria should prepare for increase COVID-19 cases https://t.co/GRopoaSr86 https://t.co/53YEe59FhU,"['#ENDSARS', 'protest', ':', 'Nigeria', 'should', 'prepare', 'for', 'increase', 'COVID', '-', '19', 'cases', 'https://t.co/GRopoaSr86', 'https://t.co/53YEe59FhU']",ENDSARS protest Nigeria should prepare for increase COVID19 cases  ,"['protest', 'Nigeria', 'prepare', 'COVID', 'cases']","protest,nigeria,prepar,covid,case",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Tue Oct 20 00:56:32 +0000 2020,1.31836E+18,0,0,0,"RR. News Rolls-Royce prices £2bn bond offer, part COVID-19 refinancing https://t.co/MnlK93JZST https://t.co/sW6QJXucTz","['RR', '.', 'News', 'Rolls-Royce', 'prices', '£', '2', 'bn', 'bond', 'offer', ',', 'part', 'COVID', '-', '19', 'refinancing', 'https://t.co/MnlK93JZST', 'https://t.co/sW6QJXucTz']",RR News RollsRoyce prices 2bn bond offer part COVID19 refinancing  ,"['RR', 'News', 'Rolls-Royce', 'prices', '£', '2', 'bn', 'bond', 'part', 'COVID']","RR,new,rolls-royc,price,£,2,bn,bond,part,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Tue Oct 20 00:56:32 +0000 2020,1.31836E+18,1,0,0,Covid-19: First airport coronavirus testing begins https://t.co/FGF1ZGavuk https://t.co/hWwQ5XfOif,"['Covid', '-', '19', ':', 'First', 'airport', 'coronavirus', 'testing', 'begins', 'https://t.co/FGF1ZGavuk', 'https://t.co/hWwQ5XfOif']",Covid19 First airport coronavirus testing begins  ,"['Covid', 'First']","covid,first",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Tue Oct 20 00:56:32 +0000 2020,1.31836E+18,0,0,0,Daily Covid positivity rate down over weeks 6.1% https://t.co/pjpch6aWiR,"['Daily', 'Covid', 'positivity', 'rate', 'down', 'over', 'weeks', '6.1', '%', 'https://t.co/pjpch6aWiR']",Daily Covid positivity rate down over weeks 61 ,"['Daily', 'Covid', 'positivity', 'rate', '6.1']","daili,covid,posit,rate,6.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Tue Oct 20 00:56:32 +0000 2020,1.31836E+18,0,1,0,Labour must offer @Maori_Party voice their government. The tangata Waiariki and Māori across the country must the forefront our Covid recovery #nzpol,"['Labour', 'must', 'offer', '@Maori_Party', 'voice', 'their', 'government', '.', 'The', 'tangata', 'Waiariki', 'and', 'Māori', 'across', 'the', 'country', 'must', 'the', 'forefront', 'our', 'Covid', 'recovery', '#nzpol']",Labour must offer Party voice their government The tangata Waiariki and Mori across the country must the forefront our Covid recovery nzpol,"['Labour', 'voice', 'government', 'Waiariki', 'Māori', 'Covid']","labour,voic,govern,waiariki,māori,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Tue Oct 20 00:56:32 +0000 2020,1.31836E+18,0,0,1,"Let’s not forget pre covid that airlines were almost good biz, just very fragile. What others were almost good but ended being more fragile shit despite the changes?","['Let', '’', 's', 'not', 'forget', 'pre', 'covid', 'that', 'airlines', 'were', 'almost', 'good', 'biz', ',', 'just', 'very', 'fragile', '.', 'What', 'others', 'were', 'almost', 'good', 'but', 'ended', 'being', 'more', 'fragile', 'shit', 'despite', 'the', 'changes', '?']",Lets not forget pre covid that airlines were almost good biz just very fragile What others were almost good but ended being more fragile shit despite the changes,"['Let', 'pre', 'good', 'biz', 'fragile', 'What', 'good', 'ended', 'fragile', 'changes']","let,pre,good,biz,fragil,what,good,end,fragil,chang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Tue Oct 20 00:56:32 +0000 2020,1.31836E+18,0,0,1,@markdutcher @DailyTrix @Chewy They are amazing. Outstanding customer service and fast shipping. The only issue right now that lot people started using them due COVID some things out stock fast but you setup auto ship then you get priority.,"['@markdutcher', '@DailyTrix', '@Chewy', 'They', 'are', 'amazing', '.', 'Outstanding', 'customer', 'service', 'and', 'fast', 'shipping', '.', 'The', 'only', 'issue', 'right', 'now', 'that', 'lot', 'people', 'started', 'using', 'them', 'due', 'COVID', 'some', 'things', 'out', 'stock', 'fast', 'but', 'you', 'setup', 'auto', 'ship', 'then', 'you', 'get', 'priority', '.']",   They are amazing Outstanding customer service and fast shipping The only issue right now that lot people started using them due COVID some things out stock fast but you setup auto ship then you get priority,"['Outstanding', 'customer', 'fast', 'right', 'lot', 'people', 'using', 'COVID', 'fast', 'get', 'priority']","outstand,custom,fast,right,lot,peopl,use,covid,fast,get,prioriti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Tue Oct 20 00:56:32 +0000 2020,1.31836E+18,1,0,0,Covid-19: First airport coronavirus testing begins https://t.co/EsmZEsKvFS,"['Covid', '-', '19', ':', 'First', 'airport', 'coronavirus', 'testing', 'begins', 'https://t.co/EsmZEsKvFS']",Covid19 First airport coronavirus testing begins ,"['Covid', 'First']","covid,first",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Tue Oct 20 00:56:31 +0000 2020,1.31836E+18,0,0,0,Martin Co. receives almost million for COVID-19 assistance https://t.co/RTW4bA4BlG,"['Martin', 'Co', '.', 'receives', 'almost', 'million', 'for', 'COVID', '-', '19', 'assistance', 'https://t.co/RTW4bA4BlG']",Martin Co receives almost million for COVID19 assistance ,"['Martin', 'Co', 'COVID']","martin,Co,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Tue Oct 20 00:56:31 +0000 2020,1.31836E+18,1,0,1,"still thinking abt when covid was starting spread near and uni sent out and email that was like ""dw are installing hand sanitizers :)""","['still', 'thinking', 'abt', 'when', 'covid', 'was', 'starting', 'spread', 'near', 'and', 'uni', 'sent', 'out', 'and', 'email', 'that', 'was', 'like', '""', 'dw', 'are', 'installing', 'hand', 'sanitizers', ':)', '""']",still thinking abt when covid was starting spread near and uni sent out and email that was like dw are installing hand sanitizers ,"['uni', 'email', 'like', 'hand']","uni,email,like,hand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Tue Oct 20 00:56:31 +0000 2020,1.31836E+18,1,0,0,@namoot @kaitlancollins this true...why are people lockdown wearing mask still getting Covid.. because you just like make rant,"['@namoot', '@kaitlancollins', 'this', 'true', '.', '.', '.', 'why', 'are', 'people', 'lockdown', 'wearing', 'mask', 'still', 'getting', 'Covid', '.', '.', 'because', 'you', 'just', 'like', 'make', 'rant']",  this truewhy are people lockdown wearing mask still getting Covid because you just like make rant,"['people', 'lockdown', 'getting', 'Covid', 'like', 'rant']","peopl,lockdown,get,covid,like,rant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Tue Oct 20 00:56:31 +0000 2020,1.31836E+18,1,1,0,"Trump hasn't spent billion earmarked for COVID-19 testing. Trump said to, “Slow the testing down, please!” And then took away the money need for testing. #VoteBlueToSaveAmerica https://t.co/rahfYOuQkh","['Trump', ""hasn't"", 'spent', 'billion', 'earmarked', 'for', 'COVID', '-', '19', 'testing', '.', 'Trump', 'said', 'to', ',', '“', 'Slow', 'the', 'testing', 'down', ',', 'please', '!', '”', 'And', 'then', 'took', 'away', 'the', 'money', 'need', 'for', 'testing', '.', '#VoteBlueToSaveAmerica', 'https://t.co/rahfYOuQkh']",Trump hasnt spent billion earmarked for COVID19 testing Trump said to Slow the testing down please And then took away the money need for testing VoteBlueToSaveAmerica ,"['Trump', 'billion', 'earmarked', 'COVID', 'Trump', 'please']","trump,billion,earmark,covid,trump,pleas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Tue Oct 20 00:56:31 +0000 2020,1.31836E+18,1,0,0,Masks mandated schools COVID spikes. https://t.co/mlvJYy33t8,"['Masks', 'mandated', 'schools', 'COVID', 'spikes', '.', 'https://t.co/mlvJYy33t8']",Masks mandated schools COVID spikes ,"['Masks', 'COVID']","mask,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Tue Oct 20 00:56:31 +0000 2020,1.31836E+18,0,0,0,"@TajinderBagga @Rohtaki3 @MOFA_Taiwan The CCP has developed biochemical weapons COVID-19 harm our families! Hurt our family occupy the territory! Also use threats prevent our freedom speech! Attack the Three Gorges Dam mainland China, and the CCP will directly surrender! This their weakness!","['@TajinderBagga', '@Rohtaki3', '@MOFA_Taiwan', 'The', 'CCP', 'has', 'developed', 'biochemical', 'weapons', 'COVID', '-', '19', 'harm', 'our', 'families', '!', 'Hurt', 'our', 'family', 'occupy', 'the', 'territory', '!', 'Also', 'use', 'threats', 'prevent', 'our', 'freedom', 'speech', '!', 'Attack', 'the', 'Three', 'Gorges', 'Dam', 'mainland', 'China', ',', 'and', 'the', 'CCP', 'will', 'directly', 'surrender', '!', 'This', 'their', 'weakness', '!']",  Taiwan The CCP has developed biochemical weapons COVID19 harm our families Hurt our family occupy the territory Also use threats prevent our freedom speech Attack the Three Gorges Dam mainland China and the CCP will directly surrender This their weakness,"['CCP', 'biochemical', 'COVID', 'harm', 'families', 'Hurt', 'family', 'use', 'prevent', 'freedom', 'Three', 'Gorges', 'Dam', 'China', 'CCP', 'This']","ccp,biochem,covid,harm,famili,hurt,famili,use,prevent,freedom,three,gorg,dam,china,ccp,thi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Tue Oct 20 00:56:31 +0000 2020,1.31836E+18,0,1,1,"@senatemajldr Too late. Pass now. You did this. I'm sick you and @gop and are the rest Americans, literally. are done. don't give shit it's ""non-covid-related"". Giving money GOLF COURSE RESORTS isn't either. You got your cut. You just want more Damn you're greedy","['@senatemajldr', 'Too', 'late', '.', 'Pass', 'now', '.', 'You', 'did', 'this', '.', ""I'm"", 'sick', 'you', 'and', '@gop', 'and', 'are', 'the', 'rest', 'Americans', ',', 'literally', '.', 'are', 'done', '.', ""don't"", 'give', 'shit', ""it's"", '""', 'non-covid-related', '""', '.', 'Giving', 'money', 'GOLF', 'COURSE', 'RESORTS', ""isn't"", 'either', '.', 'You', 'got', 'your', 'cut', '.', 'You', 'just', 'want', 'more', 'Damn', ""you're"", 'greedy']", Too late Pass now You did this Im sick you and  and are the rest Americans literally are done dont give shit its noncovidrelated Giving money GOLF COURSE RESORTS isnt either You got your cut You just want more Damn youre greedy,"['Too', 'late', 'Pass', 'You', 'literally', 'give', 'Giving', 'GOLF', 'COURSE', 'RESORTS', 'either', 'You', 'got', 'cut', 'You', 'want', 'Damn', 'greedy']","too,late,pass,you,liter,give,give,golf,cours,resort,either,you,got,cut,you,want,damn,greedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Tue Oct 20 00:56:30 +0000 2020,1.31836E+18,0,1,0,"@realDonaldTrump Yeah, that's COVID","['@realDonaldTrump', 'Yeah', ',', ""that's"", 'COVID']", Yeah thats COVID,"['Yeah', 'COVID']","yeah,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Tue Oct 20 00:56:30 +0000 2020,1.31836E+18,0,1,0,@SenDuckworth wouldn't worry about passing stimulus until after election when Trump &amp; Republicans are gone there just playing games try &amp; make Demicrats look bad I'd only agree 2.2 trillion deal &amp; help for everybody &amp; covid help nothing all wouldn't back down,"['@SenDuckworth', ""wouldn't"", 'worry', 'about', 'passing', 'stimulus', 'until', 'after', 'election', 'when', 'Trump', '&', 'amp', ';', 'Republicans', 'are', 'gone', 'there', 'just', 'playing', 'games', 'try', '&', 'amp', ';', 'make', 'Demicrats', 'look', 'bad', ""I'd"", 'only', 'agree', '2.2', 'trillion', 'deal', '&', 'amp', ';', 'help', 'for', 'everybody', '&', 'amp', ';', 'covid', 'help', 'nothing', 'all', ""wouldn't"", 'back', 'down']", wouldnt worry about passing stimulus until after election when Trump amp Republicans are gone there just playing games try amp make Demicrats look bad Id only agree 22 trillion deal amp help for everybody amp covid help nothing all wouldnt back down,"['worry', 'passing', 'election', 'Trump', 'Republicans', 'gone', 'playing', 'games', 'Demicrats', 'look', 'bad', '2.2', 'everybody', 'back']","worri,pass,elect,trump,republican,gone,play,game,demicrat,look,bad,2.2,everybodi,back",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
